,text
14099,"ü during the process of combustion, heat and light are given out"
14100,ü fire can be controlled by removing one or more requirements essential for producing fire
14101,ü water cannot be used to control fires involving electrical equipment or oils
14102,it does not produce gases or residues that pollute the environment
14103,ü unburnt carbon particles in air are dangerous pollutants causing respiratory problems
14104,ü increased percentage of carbon dioxide in air has been linked to global warming
14105,"ü oxides of sulphur and nitrogen produced by the burning of coal, diesel and petrol cause acid rain which is harmful for crops, buildings and soil"
14106,"burning of wood and coal causes a liquid fuel, used in homes is fuel must be heated to its of air"
14107,paper by itself catches fire easily whereas a piece of paper wrapped around an aluminium pipe does not
14108,name the unit in which the calorific value of a fuel is expressed
14109,it is difficult to burn a heap of green leaves but dry leaves catch fire easily
14110,which zone of a flame does a goldsmith use for melting gold and silver and why
14111,abida and ramesh were doing an experiment in which water was to be heated in a beaker
14112,abida kept the beaker near the wick in the yellow part of the candle flame
14113,ramesh kept the beaker in the outermost part of the flame
14114,combustion and flame 2021–22extended learning — activities and projects survey the availability of various fuels in your locality
14115,"find out the number, type and location of fire extinguishers available in your school, nearby shops and factories"
14116,write a brief report about the preparedness of these establishments to fight fire
14117,"find the percentage of households using lpg, kerosene, wood and cattle dung as fuel"
14118,place a short candle and a slightly taller candle in a small dish filled with baking soda
14119,"baking soda + for more information, visit: l www.newton.dep.anl.gov/askasci/chem03/chemhtm l http://en.wikipedia.org/wiki/combustion"
14120,"or, try to join a number of paper clips together to make a long chain, as in"
14121,fibres are also used for making a large variety of household articles
14122,"the synthetic fibres, on the other hand, are made by human beings"
14123,many such small units combine to form a large single unit called a polymer
14124,"although rayon is obtained from a natural source, wood pulp, yet it is a man-made fibre"
14125,it is cheaper than silk and can be woven like silk fibres
